,Time,Observed,Predicted
2615,13.075,0.018174,0.017072994261980057
2616,13.08,0.002123,-0.0014198236167430878
2617,13.085,-0.067195,-0.06636260449886322
2618,13.09,0.112622,0.12121985852718353
2619,13.095,-0.086071,-0.07970277965068817
2620,13.1,0.051928,0.050905391573905945
2621,13.105,-0.028192,-0.027019063010811806
2622,13.11,-0.024983,-0.023111246526241302
2623,13.115,0.062539,0.060080744326114655
2624,13.12,-0.039092,-0.03837453946471214
2625,13.125,0.017438,0.01807301677763462
2626,13.13,0.00074,0.002919561229646206
2627,13.135,-0.064438,-0.0668753832578659
2628,13.14,0.113346,0.10451684147119522
2629,13.145,-0.085502,-0.08233282715082169
2630,13.15,0.050775,0.053702522069215775
2631,13.155,-0.02875,-0.02632397599518299
2632,13.16,-0.022899,-0.027750695124268532
2633,13.165,0.062297,0.06445781141519547
2634,13.17,-0.03731,-0.03911953419446945
2635,13.175,0.018111,0.012623297050595284
2636,13.18,0.001241,0.0015686256811022758
2637,13.185,-0.067003,-0.06327399611473083
2638,13.19,0.11234,0.10675810277462006
2639,13.195,-0.087629,-0.08693075180053711
2640,13.2,0.050211,0.04966515675187111
2641,13.205,-0.02697,-0.023444730788469315
2642,13.21,-0.023811,-0.0215214304625988
2643,13.215,0.062707,0.06262590736150742
2644,13.22,-0.039009,-0.0378800667822361
2645,13.225,0.017638,0.01634049601852894
2646,13.23,0.001589,-0.001706029288470745
2647,13.235,-0.062829,-0.06738093495368958
2648,13.24,0.114407,0.11569163203239441
2649,13.245,-0.085799,-0.09002304822206497
2650,13.25,0.048794,0.04877456650137901
2651,13.255,-0.026539,-0.02586108073592186
2652,13.26,-0.023979,-0.02368805557489395
2653,13.265,0.063917,0.0650048702955246
2654,13.27,-0.038028,-0.03780650347471237
2655,13.275,0.016938,0.015123926103115082
2656,13.28,0.003061,0.00046548969112336636
2657,13.285,-0.069431,-0.06380189210176468
2658,13.29,0.113502,0.11617222428321838
2659,13.295,-0.086685,-0.08691802620887756
2660,13.3,0.051929,0.04793243482708931
2661,13.305,-0.029197,-0.026547830551862717
2662,13.31,-0.024996,-0.026803644374012947
2663,13.315,0.062228,0.06896065175533295
2664,13.32,-0.039814,-0.03659564629197121
2665,13.325,0.018766,0.016541145741939545
2666,13.33,0.000784,-0.0002894792705774307
2667,13.335,-0.063556,-0.07284378260374069
2668,13.34,0.113839,0.11529962718486786
2669,13.345,-0.08574,-0.08202508836984634
2670,13.35,0.050113,0.05783982574939728
2671,13.355,-0.027198,-0.02641218714416027
2672,13.36,-0.023024,-0.029561657458543777
2673,13.365,0.062265,0.06188381090760231
2674,13.37,-0.039642,-0.038665179163217545
2675,13.375,0.018494,0.024732239544391632
2676,13.38,0.002288,0.004275626968592405
2677,13.385,-0.066792,-0.06570222973823547
2678,13.39,0.111883,0.10163608938455582
2679,13.395,-0.086836,-0.08483204245567322
2680,13.4,0.050122,0.054029691964387894
2681,13.405,-0.028667,-0.025893840938806534
2682,13.41,-0.022557,-0.023412827402353287
2683,13.415,0.061838,0.06834034621715546
2684,13.42,-0.040015,-0.03786841407418251
2685,13.425,0.018378,0.02012708969414234
2686,13.43,0.001468,-0.00049227150157094
2687,13.435,-0.063748,-0.06694947183132172
2688,13.44,0.113015,0.09847628325223923
2689,13.445,-0.085072,-0.08920299261808395
2690,13.45,0.048558,0.05184062197804451
2691,13.455,-0.02808,-0.028390230610966682
2692,13.46,-0.023038,-0.02429879643023014
2693,13.465,0.06212,0.06778736412525177
2694,13.47,-0.040827,-0.03836982697248459
2695,13.475,0.019414,0.014748373068869114
2696,13.48,0.002407,-0.0011669108644127846
2697,13.485,-0.06646,-0.0597769059240818
2698,13.49,0.111095,0.11354886740446091
2699,13.495,-0.083511,-0.09045226126909256
2700,13.5,0.051421,0.043056827038526535
2701,13.505,-0.03156,-0.026263777166604996
2702,13.51,-0.022161,-0.022731531411409378
2703,13.515,0.061135,0.06197619065642357
2704,13.52,-0.040413,-0.03822965919971466
2705,13.525,0.018958,0.02113494649529457
2706,13.53,0.002914,0.0071792080998420715
2707,13.535,-0.065266,-0.06999344378709793
2708,13.54,0.110075,0.11815761774778366
2709,13.545,-0.080543,-0.08334902673959732
2710,13.55,0.052944,0.04378999024629593
2711,13.555,-0.03178,-0.038180917501449585
2712,13.56,-0.022488,-0.025456128641963005
2713,13.565,0.060563,0.06377879530191422
2714,13.57,-0.042137,-0.03559325635433197
2715,13.575,0.019766,0.022564206272363663
2716,13.58,0.003923,0.009286736138164997
2717,13.585,-0.066232,-0.06856811046600342
2718,13.59,0.109196,0.10401743650436401
2719,13.595,-0.083611,-0.07816170156002045
2720,13.6,0.054567,0.056379400193691254
2721,13.605,-0.031837,-0.026747632771730423
2722,13.61,-0.019951,-0.021542858332395554
2723,13.615,0.058635,0.05947096645832062
2724,13.62,-0.041747,-0.04260196536779404
2725,13.625,0.020065,0.024523550644516945
2726,13.63,0.003366,0.0033534097019582987
2727,13.635,-0.063977,-0.0655086562037468
2728,13.64,0.108565,0.0956454798579216
2729,13.645,-0.08458,-0.08463749289512634
2730,13.65,0.050334,0.05330459028482437
2731,13.655,-0.02841,-0.02916709892451763
2732,13.66,-0.02366,-0.01812528818845749
2733,13.665,0.060727,0.05942412093281746
2734,13.67,-0.042033,-0.040317434817552567
2735,13.675,0.018555,0.01867559365928173
2736,13.68,0.001954,-0.001299336669035256
2737,13.685,-0.064383,-0.058846935629844666
2738,13.69,0.111493,0.10666743665933609
2739,13.695,-0.086036,-0.08670118451118469
2740,13.7,0.050374,0.0473068505525589
2741,13.705,-0.028228,-0.033333148807287216
2742,13.71,-0.02158,-0.019046952947974205
2743,13.715,0.060955,0.06239347532391548
2744,13.72,-0.039269,-0.04066447168588638
2745,13.725,0.01874,0.016850149258971214
2746,13.73,0.001707,-0.0004168751183897257
2747,13.735,-0.065149,-0.06207772344350815
2748,13.74,0.111093,0.1183137446641922
2749,13.745,-0.083081,-0.08425513654947281
2750,13.75,0.050507,0.04807674512267113
2751,13.755,-0.030415,-0.030102726072072983
2752,13.76,-0.023692,-0.023322787135839462
2753,13.765,0.061713,0.05570818483829498
2754,13.77,-0.041341,-0.039915211498737335
2755,13.775,0.018853,0.019604062661528587
2756,13.78,0.002691,0.006079334765672684
2757,13.785,-0.066,-0.06757862120866776
2758,13.79,0.109992,0.11801248788833618
2759,13.795,-0.084439,-0.08017496764659882
2760,13.8,0.054154,0.05293319374322891
2761,13.805,-0.032048,-0.03265518322587013
2762,13.81,-0.021268,-0.025092069059610367
2763,13.815,0.060283,0.05944584682583809
2764,13.82,-0.040653,-0.044453322887420654
2765,13.825,0.01934,0.020202837884426117
2766,13.83,0.003313,0.007294140290468931
2767,13.835,-0.065017,-0.06555403023958206
2768,13.84,0.108982,0.10676579177379608
2769,13.845,-0.082754,-0.08529426157474518
2770,13.85,0.053049,0.053947564214468
2771,13.855,-0.032011,-0.025817209854722023
2772,13.86,-0.023452,-0.021799754351377487
2773,13.865,0.060347,0.06093129515647888
2774,13.87,-0.041583,-0.042134352028369904
2775,13.875,0.018719,0.020533228293061256
2776,13.88,0.002413,-0.00038295064587146044
2777,13.885,-0.064234,-0.06383167952299118
2778,13.89,0.109351,0.10300326347351074
2779,13.895,-0.085407,-0.08362405002117157
2780,13.9,0.053831,0.0509028285741806
2781,13.905,-0.030023,-0.029671015217900276
2782,13.91,-0.022547,-0.019853467121720314
2783,13.915,0.060043,0.0609159842133522
2784,13.92,-0.039562,-0.03989613428711891
2785,13.925,0.018877,0.01674727536737919
2786,13.93,0.002725,-0.0020853786263614893
2787,13.935,-0.06267,-0.06267911195755005
2788,13.94,0.110839,0.10505477339029312
2789,13.945,-0.083692,-0.0864366665482521
2790,13.95,0.049628,0.05063030496239662
2791,13.955,-0.027472,-0.030256064608693123
2792,13.96,-0.02565,-0.01950574293732643
2793,13.965,0.062239,0.05940179526805878
2794,13.97,-0.038781,-0.03938701003789902
2795,13.975,0.016582,0.01752915047109127
2796,13.98,0.0047,0.0008002362446859479
2797,13.985,-0.064418,-0.06178869307041168
2798,13.99,0.113327,0.11418116837739944
2799,13.995,-0.085026,-0.08327442407608032
2800,14.0,0.053519,0.04796783626079559
2801,14.005,-0.029466,-0.03158723935484886
2802,14.01,-0.024617,-0.024134913459420204
2803,14.015,0.06238,0.06315610557794571
2804,14.02,-0.03836,-0.03805321827530861
2805,14.025,0.018414,0.015070991590619087
2806,14.03,0.003846,0.005389232188463211
2807,14.035,-0.066016,-0.06512649357318878
2808,14.04,0.112212,0.11564358323812485
2809,14.045,-0.082654,-0.08531852066516876
2810,14.05,0.050758,0.052336856722831726
2811,14.055,-0.028195,-0.029488567262887955
2812,14.06,-0.025371,-0.026357537135481834
2813,14.065,0.061894,0.0618777796626091
2814,14.07,-0.0398,-0.03994380310177803
2815,14.075,0.018562,0.01993894949555397
2816,14.08,0.00262,0.00730844447389245
2817,14.085,-0.064855,-0.06720544397830963
2818,14.09,0.112629,0.11636468023061752
2819,14.095,-0.085114,-0.0816556066274643
2820,14.1,0.051823,0.051554687321186066
2821,14.105,-0.029923,-0.028217516839504242
2822,14.11,-0.023033,-0.02574431709945202
2823,14.115,0.061778,0.06090950220823288
2824,14.12,-0.03928,-0.04106114059686661
2825,14.125,0.018293,0.021657967939972878
2826,14.13,0.002719,0.00653908122330904
2827,14.135,-0.06523,-0.06508009880781174
2828,14.14,0.110598,0.10906083881855011
2829,14.145,-0.083023,-0.08508297055959702
2830,14.15,0.050315,0.05260126292705536
2831,14.155,-0.02797,-0.02716832049190998
2832,14.16,-0.023879,-0.024001583456993103
2833,14.165,0.06126,0.062055058777332306
2834,14.17,-0.040423,-0.0403582938015461
2835,14.175,0.017602,0.01907495968043804
2836,14.18,0.003251,-9.764156129676849e-05
2837,14.185,-0.063678,-0.06401297450065613
2838,14.19,0.112193,0.110434889793396
2839,14.195,-0.084497,-0.08349969238042831
2840,14.2,0.049377,0.05012812837958336
2841,14.205,-0.028124,-0.02803518995642662
2842,14.21,-0.024968,-0.022788600996136665
2843,14.215,0.063248,0.05897887051105499
2844,14.22,-0.03896,-0.040717773139476776
2845,14.225,0.017122,0.017733115702867508
2846,14.23,0.005353,0.002064042491838336
2847,14.235,-0.067285,-0.06219637021422386
2848,14.24,0.112445,0.11145032197237015
2849,14.245,-0.084423,-0.08599934726953506
2850,14.25,0.050182,0.04756513610482216
2851,14.255,-0.027706,-0.028796326369047165
2852,14.26,-0.025538,-0.02437625639140606
2853,14.265,0.062011,0.06444472819566727
2854,14.27,-0.038455,-0.03924928233027458
2855,14.275,0.016215,0.01650482602417469
2856,14.28,0.004586,0.0033038428518921137
2857,14.285,-0.064294,-0.0655118077993393
2858,14.29,0.114123,0.11404521763324738
2859,14.295,-0.080864,-0.0860251635313034
2860,14.3,0.051167,0.048758089542388916
2861,14.305,-0.028629,-0.028372004628181458
2862,14.31,-0.026562,-0.025683825835585594
2863,14.315,0.06309,0.060654886066913605
2864,14.32,-0.03797,-0.037681616842746735
2865,14.325,0.018238,0.015341385267674923
2866,14.33,0.001338,0.0053580142557621
2867,14.335,-0.067039,-0.06427639722824097
2868,14.34,0.110602,0.11922913789749146
2869,14.345,-0.082463,-0.08194846659898758
2870,14.35,0.05218,0.049791254103183746
2871,14.355,-0.028949,-0.029298309236764908
2872,14.36,-0.022142,-0.02655954845249653
2873,14.365,0.061515,0.061559081077575684
2874,14.37,-0.039544,-0.03804483637213707
2875,14.375,0.019749,0.021862294524908066
2876,14.38,0.002738,0.0052534714341163635
2877,14.385,-0.067035,-0.06828256696462631
2878,14.39,0.108896,0.10851297527551651
2879,14.395,-0.083102,-0.08130867034196854
2880,14.4,0.049415,0.053193822503089905
2881,14.405,-0.029935,-0.02839682810008526
2882,14.41,-0.023057,-0.02270936220884323
2883,14.415,0.0616,0.06019213795661926
2884,14.42,-0.04016,-0.039635419845581055
2885,14.425,0.018707,0.02125844731926918
2886,14.43,0.005306,0.0013140906812623143
2887,14.435,-0.067474,-0.06628303229808807
2888,14.44,0.108827,0.10650594532489777
2889,14.445,-0.082909,-0.08109427988529205
2890,14.45,0.050733,0.049321115016937256
2891,14.455,-0.031315,-0.030372627079486847
2892,14.46,-0.020657,-0.023046135902404785
2893,14.465,0.060218,0.06297028809785843
2894,14.47,-0.040024,-0.04019786790013313
2895,14.475,0.019182,0.018638458102941513
2896,14.48,0.002869,0.0021280646324157715
2897,14.485,-0.066742,-0.06457935273647308
2898,14.49,0.108622,0.1032767966389656
2899,14.495,-0.082901,-0.08167906105518341
2900,14.5,0.049274,0.05078493803739548
2901,14.505,-0.031796,-0.03229070454835892
2902,14.51,-0.023021,-0.021195610985159874
2903,14.515,0.060875,0.059032972902059555
2904,14.52,-0.040678,-0.040151264518499374
2905,14.525,0.018273,0.018882207572460175
2906,14.53,0.006385,0.0009922557510435581
2907,14.535,-0.067494,-0.06513092666864395
2908,14.54,0.109025,0.11407213658094406
2909,14.545,-0.08154,-0.08371593803167343
2910,14.55,0.053561,0.047884535044431686
2911,14.555,-0.033748,-0.03226917237043381
2912,14.56,-0.021232,-0.02203446254134178
2913,14.565,0.059297,0.05732636898756027
2914,14.57,-0.039952,-0.0407840870320797
2915,14.575,0.020373,0.020168323069810867
2916,14.58,0.008325,0.0072358958423137665
2917,14.585,-0.066832,-0.0674038752913475
2918,14.59,0.106907,0.11245626211166382
2919,14.595,-0.081665,-0.08111801743507385
2920,14.6,0.053491,0.05409669503569603
2921,14.605,-0.032502,-0.03686482831835747
2922,14.61,-0.020986,-0.022695641964673996
2923,14.615,0.058439,0.05443723499774933
2924,14.62,-0.041012,-0.03865189105272293
2925,14.625,0.021729,0.020720385015010834
2926,14.63,0.008965,0.008390570990741253
2927,14.635,-0.065789,-0.06733212620019913
2928,14.64,0.106161,0.11116310954093933
2929,14.645,-0.082292,-0.0790988951921463
2930,14.65,0.054343,0.053772833198308945
2931,14.655,-0.03269,-0.0347522534430027
2932,14.66,-0.020612,-0.020805463194847107
2933,14.665,0.058342,0.05468584597110748
2934,14.67,-0.041004,-0.0427064374089241
2935,14.675,0.02061,0.025657542049884796
2936,14.68,0.004881,0.010446475818753242
2937,14.685,-0.065172,-0.06429341435432434
2938,14.69,0.107491,0.09864194691181183
2939,14.695,-0.082688,-0.07843516767024994
2940,14.7,0.05142,0.05482618510723114
2941,14.705,-0.031109,-0.03462646156549454
2942,14.71,-0.024109,-0.02102634310722351
2943,14.715,0.060811,0.06053372845053673
2944,14.72,-0.040766,-0.04292195662856102
2945,14.725,0.0182,0.016101481392979622
2946,14.73,0.003629,0.001899681519716978
2947,14.735,-0.064395,-0.05779440701007843
2948,14.74,0.108803,0.10824637860059738
2949,14.745,-0.082757,-0.09165231138467789
2950,14.75,0.053475,0.05102773755788803
2951,14.755,-0.029747,-0.025828389450907707
2952,14.76,-0.021999,-0.02201019786298275
2953,14.765,0.059974,0.057652272284030914
2954,14.77,-0.039805,-0.039610475301742554
2955,14.775,0.018545,0.016230667009949684
2956,14.78,0.002768,0.0017167995683848858
2957,14.785,-0.064112,-0.060987427830696106
2958,14.79,0.10948,0.11590007692575455
2959,14.795,-0.081535,-0.08871052414178848
2960,14.8,0.052913,0.05158182978630066
2961,14.805,-0.030302,-0.026913536712527275
2962,14.81,-0.024801,-0.01963178440928459
2963,14.815,0.061514,0.05325552821159363
2964,14.82,-0.039175,-0.04141305014491081
2965,14.825,0.018717,0.017889294773340225
2966,14.83,0.002847,0.002939358353614807
2967,14.835,-0.065407,-0.06315433979034424
2968,14.84,0.109225,0.12102580070495605
2969,14.845,-0.081156,-0.0850246250629425
2970,14.85,0.05487,0.04920392483472824
2971,14.855,-0.029905,-0.032290227711200714
2972,14.86,-0.021345,-0.025398990139365196
2973,14.865,0.060598,0.06518170982599258
2974,14.87,-0.039231,-0.03998357802629471
2975,14.875,0.019439,0.017505578696727753
2976,14.88,0.002349,0.002783896867185831
2977,14.885,-0.06465,-0.06377462297677994
2978,14.89,0.108379,0.10938428342342377
2979,14.895,-0.084573,-0.0777575746178627
2980,14.9,0.052318,0.055765531957149506
2981,14.905,-0.027662,-0.02831365540623665
2982,14.91,-0.025591,-0.024293048307299614
2983,14.915,0.060934,0.061945442110300064
2984,14.92,-0.040297,-0.03710859641432762
2985,14.925,0.018027,0.020549770444631577
2986,14.93,0.003577,0.002776221837848425
2987,14.935,-0.064062,-0.06596706062555313
2988,14.94,0.109951,0.10633315145969391
2989,14.945,-0.082729,-0.08158671855926514
2990,14.95,0.053975,0.055076174437999725
2991,14.955,-0.029692,-0.025266818702220917
2992,14.96,-0.025023,-0.02457338757812977
2993,14.965,0.062216,0.05710463225841522
2994,14.97,-0.038787,-0.04178345203399658
2995,14.975,0.017137,0.022802606225013733
2996,14.98,0.005466,0.005208104848861694
2997,14.985,-0.064137,-0.06398723274469376
2998,14.99,0.110381,0.09999488294124603
2999,14.995,-0.085059,-0.08175136893987656
3000,15.0,0.051454,0.054768554866313934
3001,15.005,-0.029157,-0.0287394430488348
3002,15.01,-0.028198,-0.02575862966477871
3003,15.015,0.062808,0.06611929088830948
3004,15.02,-0.03922,-0.037479232996702194
3005,15.025,0.015782,0.014918169938027859
3006,15.03,0.003746,0.0013612380716949701
3007,15.035,-0.064831,-0.061452969908714294
3008,15.04,0.112221,0.10540708899497986
3009,15.045,-0.08037,-0.08759600669145584
3010,15.05,0.053705,0.050828222185373306
3011,15.055,-0.028414,-0.028519606217741966
3012,15.06,-0.025074,-0.027866045013070107
3013,15.065,0.062412,0.0643971860408783
3014,15.07,-0.037004,-0.03904275223612785
3015,15.075,0.017591,0.013325592502951622
3016,15.08,0.001621,0.002783560659736395
3017,15.085,-0.066567,-0.06363586336374283
3018,15.09,0.109592,0.11840634047985077
3019,15.095,-0.084519,-0.08289222419261932
3020,15.1,0.052895,0.050739824771881104
3021,15.105,-0.02693,-0.027884725481271744
3022,15.11,-0.025086,-0.02431904524564743
3023,15.115,0.061402,0.060881711542606354
3024,15.12,-0.037965,-0.03699346259236336
3025,15.125,0.018419,0.01713932678103447
3026,15.13,0.001047,0.002153152134269476
3027,15.135,-0.067139,-0.0674494281411171
3028,15.14,0.109625,0.11880874633789062
3029,15.145,-0.082646,-0.08672186732292175
3030,15.15,0.051564,0.05155358463525772
3031,15.155,-0.028253,-0.02708866260945797
3032,15.16,-0.023156,-0.023665770888328552
3033,15.165,0.061472,0.05704667046666145
3034,15.17,-0.038938,-0.03824139013886452
3035,15.175,0.018397,0.0194238368421793
3036,15.18,0.002305,0.0035970157478004694
3037,15.185,-0.067287,-0.06911200284957886
3038,15.19,0.107664,0.1157655194401741
3039,15.195,-0.084652,-0.08255057036876678
3040,15.2,0.050421,0.05005626007914543
3041,15.205,-0.030196,-0.02895260974764824
3042,15.21,-0.023206,-0.024366997182369232
3043,15.215,0.061034,0.06303621828556061
3044,15.22,-0.039568,-0.03836548328399658
3045,15.225,0.017355,0.01796310395002365
3046,15.23,0.00194,0.0017025762936100364
3047,15.235,-0.067254,-0.06673786789178848
3048,15.24,0.109455,0.10342703759670258
3049,15.245,-0.083678,-0.0808035358786583
3050,15.25,0.048324,0.0517757385969162
3051,15.255,-0.031637,-0.029190558940172195
3052,15.26,-0.023066,-0.02534620836377144
3053,15.265,0.060798,0.06504567712545395
3054,15.27,-0.040166,-0.038153380155563354
3055,15.275,0.018148,0.01620500721037388
3056,15.28,0.00567,0.001992378383874893
3057,15.285,-0.06753,-0.06789129227399826
3058,15.29,0.107959,0.10410160571336746
3059,15.295,-0.083302,-0.08118052035570145
3060,15.3,0.052344,0.05023430660367012
3061,15.305,-0.031052,-0.029560180380940437
3062,15.31,-0.021387,-0.023586755618453026
3063,15.315,0.059302,0.05916247144341469
3064,15.32,-0.039329,-0.040768034756183624
3065,15.325,0.019212,0.02101956680417061
3066,15.33,0.007068,0.00758682657033205
3067,15.335,-0.067049,-0.06868521869182587
3068,15.34,0.107655,0.10027642548084259
3069,15.345,-0.083672,-0.07951781898736954
3070,15.35,0.050958,0.05500388145446777
3071,15.355,-0.031311,-0.02981635183095932
3072,15.36,-0.021676,-0.022775335237383842
3073,15.365,0.059553,0.058380719274282455
3074,15.37,-0.040509,-0.03868556022644043
3075,15.375,0.019937,0.02063356153666973
3076,15.38,0.011538,0.009614240378141403
3077,15.385,-0.066882,-0.0676930770277977
3078,15.39,0.107307,0.10049155354499817
3079,15.395,-0.084265,-0.0819455087184906
3080,15.4,0.05315,0.051666729152202606
3081,15.405,-0.030303,-0.031108634546399117
3082,15.41,-0.019735,-0.021450551226735115
3083,15.415,0.057688,0.05939929932355881
3084,15.42,-0.040708,-0.03996860980987549
3085,15.425,0.021412,0.020118659362196922
3086,15.43,0.010638,0.013676438480615616
3087,15.435,-0.067082,-0.06651069968938828
3088,15.44,0.106393,0.10202497988939285
3089,15.445,-0.085574,-0.08362621068954468
3090,15.45,0.048833,0.05418853089213371
3091,15.455,-0.032019,-0.029962394386529922
3092,15.46,-0.022234,-0.01954253762960434
3093,15.465,0.060227,0.05531785637140274
3094,15.47,-0.041452,-0.04049962759017944
3095,15.475,0.018879,0.019501103088259697
3096,15.48,0.008121,0.0108948964625597
3097,15.485,-0.066949,-0.06673001497983932
3098,15.49,0.107441,0.11374426633119583
3099,15.495,-0.084521,-0.08913900703191757
3100,15.5,0.052658,0.04557150602340698
3101,15.505,-0.034139,-0.03295498713850975
3102,15.51,-0.021183,-0.01921575516462326
3103,15.515,0.058645,0.05926975980401039
3104,15.52,-0.042532,-0.042012769728899
3105,15.525,0.020699,0.015737343579530716
3106,15.53,0.008781,0.005800315178930759
3107,15.535,-0.066793,-0.06501314789056778
3108,15.54,0.10631,0.11828340590000153
3109,15.545,-0.084014,-0.08830402046442032
3110,15.55,0.053897,0.05120019242167473
3111,15.555,-0.032407,-0.03462987765669823
3112,15.56,-0.021174,-0.01983695477247238
3113,15.565,0.058649,0.055777374655008316
3114,15.57,-0.040858,-0.042727161198854446
3115,15.575,0.020624,0.02065594494342804
3116,15.58,0.007203,0.006360064726322889
3117,15.585,-0.066122,-0.06650900095701218
3118,15.59,0.106171,0.11629048734903336
3119,15.595,-0.083604,-0.08415456861257553
3120,15.6,0.055097,0.05414677411317825
3121,15.605,-0.031684,-0.033713288605213165
3122,15.61,-0.019884,-0.02144983410835266
3123,15.615,0.05828,0.061087679117918015
3124,15.62,-0.04118,-0.03976772725582123
3125,15.625,0.020574,0.021000321954488754
3126,15.63,0.005032,0.0014460273087024689
3127,15.635,-0.065229,-0.06728807091712952
3128,15.64,0.105928,0.10930225998163223
3129,15.645,-0.084911,-0.0827961415052414
3130,15.65,0.052206,0.0576295405626297
3131,15.655,-0.031434,-0.030142376199364662
3132,15.66,-0.023339,-0.01875630021095276
3133,15.665,0.0603,0.059554047882556915
3134,15.67,-0.041061,-0.04154448211193085
3135,15.675,0.018881,0.020472291857004166
3136,15.68,0.004019,0.0031000738963484764
3137,15.685,-0.064377,-0.06526264548301697
3138,15.69,0.107143,0.0936504453420639
3139,15.695,-0.084661,-0.08222246170043945
3140,15.7,0.053819,0.0560886524617672
3141,15.705,-0.029968,-0.027483979240059853
3142,15.71,-0.0219,-0.023716820403933525
3143,15.715,0.060048,0.06639111787080765
3144,15.72,-0.040747,-0.039422549307346344
3145,15.725,0.018104,0.014203217811882496
3146,15.73,0.004284,0.0030140052549540997
3147,15.735,-0.06405,-0.06364162266254425
3148,15.74,0.10764,0.09112003445625305
3149,15.745,-0.084594,-0.08360087871551514
3150,15.75,0.050347,0.0556611567735672
3151,15.755,-0.029887,-0.024610169231891632
3152,15.76,-0.025935,-0.020395774394273758
3153,15.765,0.061641,0.06271323561668396
3154,15.77,-0.040761,-0.040226444602012634
3155,15.775,0.017391,0.014148149639368057
3156,15.78,0.004301,0.003287432249635458
3157,15.785,-0.06572,-0.063780277967453
3158,15.79,0.108206,0.09915854036808014
3159,15.795,-0.082489,-0.08570948243141174
3160,15.8,0.056333,0.04938826709985733
3161,15.805,-0.030961,-0.030076108872890472
3162,15.81,-0.022144,-0.023836461827158928
3163,15.815,0.059957,0.0647038146853447
3164,15.82,-0.038219,-0.039090484380722046
3165,15.825,0.018695,0.018509099259972572
3166,15.83,0.002519,0.004297803156077862
3167,15.835,-0.064797,-0.06496140360832214
3168,15.84,0.106848,0.10572001338005066
3169,15.845,-0.083088,-0.08314438164234161
3170,15.85,0.052163,0.05537578463554382
3171,15.855,-0.029293,-0.031263552606105804
3172,15.86,-0.024257,-0.022770727053284645
3173,15.865,0.061249,0.06157006695866585
3174,15.87,-0.039722,-0.03778957575559616
3175,15.875,0.018956,0.01729954592883587
3176,15.88,0.001837,0.0021863903384655714
3177,15.885,-0.065328,-0.06883929669857025
3178,15.89,0.107789,0.1132858395576477
3179,15.895,-0.083748,-0.08389356732368469
3180,15.9,0.056112,0.04965698719024658
3181,15.905,-0.029082,-0.03287006914615631
3182,15.91,-0.021878,-0.023268016055226326
3183,15.915,0.060707,0.0616329051554203
3184,15.92,-0.037398,-0.03946670889854431
3185,15.925,0.018292,0.02267731912434101
3186,15.93,0.000973,0.004310692194849253
3187,15.935,-0.064803,-0.06849902123212814
3188,15.94,0.107141,0.11266695708036423
3189,15.945,-0.082204,-0.08357654511928558
3190,15.95,0.050849,0.055802248418331146
3191,15.955,-0.028351,-0.030778005719184875
3192,15.96,-0.026382,-0.023324228823184967
3193,15.965,0.062099,0.06069532781839371
3194,15.97,-0.038185,-0.03759704902768135
3195,15.975,0.016446,0.017673591151833534
3196,15.98,0.002047,0.0008426549029536545
3197,15.985,-0.065045,-0.06697133183479309
3198,15.99,0.10962,0.111903615295887
3199,15.995,-0.084771,-0.08168452978134155
3200,16.0,0.051813,0.05093110725283623
3201,16.005,-0.03,-0.029823314398527145
3202,16.01,-0.024387,-0.026621682569384575
3203,16.015,0.062291,0.06175028160214424
3204,16.02,-0.037582,-0.037545472383499146
3205,16.025,0.018314,0.017821617424488068
3206,16.03,0.001866,0.0023632722441107035
3207,16.035,-0.068674,-0.06666514277458191
3208,16.04,0.107484,0.10615317523479462
3209,16.045,-0.084091,-0.08721620589494705
3210,16.05,0.051276,0.05372384563088417
3211,16.055,-0.029556,-0.02848360314965248
3212,16.06,-0.024124,-0.025032466277480125
3213,16.065,0.061081,0.06405855715274811
3214,16.07,-0.037759,-0.03732788562774658
3215,16.075,0.01803,0.0186192337423563
3216,16.08,0.003337,0.0018056929111480713
3217,16.085,-0.067524,-0.06923925876617432
3218,16.09,0.107856,0.10207346826791763
3219,16.095,-0.085064,-0.08505839854478836
3220,16.1,0.051477,0.05260932818055153
3221,16.105,-0.030908,-0.028898339718580246
3222,16.11,-0.022147,-0.02393391542136669
3223,16.115,0.061249,0.06419604271650314
3224,16.12,-0.037601,-0.03600035607814789
3225,16.125,0.018819,0.017486155033111572
3226,16.13,0.005044,0.002670211950317025
3227,16.135,-0.068186,-0.06486640870571136
3228,16.14,0.106364,0.09858401864767075
3229,16.145,-0.08444,-0.08670418709516525
3230,16.15,0.050323,0.051222432404756546
3231,16.155,-0.030561,-0.029631325975060463
3232,16.16,-0.02238,-0.02265368029475212
3233,16.165,0.060034,0.06432338058948517
3234,16.17,-0.039525,-0.03612588346004486
3235,16.175,0.018581,0.017042668536305428
3236,16.18,0.005034,0.003021557815372944
3237,16.185,-0.067565,-0.06679155677556992
3238,16.19,0.107263,0.10241004824638367
3239,16.195,-0.085802,-0.0850747600197792
3240,16.2,0.047099,0.04870688170194626
3241,16.205,-0.031289,-0.03130778670310974
3242,16.21,-0.023205,-0.021829849109053612
3243,16.215,0.062129,0.06138228252530098
3244,16.22,-0.039947,-0.03777316212654114
3245,16.225,0.017451,0.02030102349817753
3246,16.23,0.005257,0.005942526273429394
3247,16.235,-0.068966,-0.07039840519428253
3248,16.24,0.107292,0.10649903118610382
